Reservoir,Date,Live_Storage(TMC),Reservoir_level(ft/m),Inflow,Outflow
Kabini,2018-10-19,19.36,2283.76,2472,2821
Kabini,2018-10-20,19.49,2283.96,3406,1800
Kabini,2018-10-21,19.52,2284.0,2119,1716
Kabini,2018-10-22,19.43,2283.86,1070,2021
Kabini,2018-10-23,19.4,2283.82,1301,1500
Kabini,2018-10-24,19.38,2283.79,1376,1500
Kabini,2018-10-25,19.34,2283.73,1151,1500
Kabini,2018-10-26,19.26,2283.61,699,1500
Kabini,2018-10-27,19.19,2283.49,698,1500
Kabini,2018-10-28,19.06,2283.3,472,1800
Kabini,2018-10-29,18.91,2283.07,370,2000
Kabini,2018-10-30,18.76,2282.83,339,2000
Kabini,2018-10-31,18.61,2282.59,357,2000
Kabini,2018-11-01,18.45,2282.33,261,2050
Kabini,2018-11-02,18.3,2282.09,389,2050
Kabini,2018-11-03,18.13,2281.82,219,2050
Kabini,2018-11-04,18.05,2281.69,721,1550
Kabini,2018-11-05,17.96,2281.53,511,1550
Kabini,2018-11-06,17.85,2281.36,441,1550
Kabini,2018-11-07,17.75,2281.19,440,1550
Kabini,2018-11-08,17.65,2281.02,440,1550
Kabini,2018-11-09,17.53,2280.82,253,1550
Kabini,2018-11-10,17.39,2280.59,250,1750
Kabini,2018-11-11,17.27,2280.38,236,1600
Kabini,2018-11-12,17.13,2280.15,199,1700
Kabini,2018-11-13,17.0,2279.92,219,1700
Kabini,2018-11-14,16.88,2279.71,214,1525
Kabini,2018-11-15,16.77,2279.51,204,1450
Kabini,2018-11-16,16.77,2279.51,204,1450
Kabini,2018-11-17,16.49,2279.03,205,1650
Kabini,2018-11-18,16.38,2278.82,214,1500
Kabini,2018-11-19,16.26,2278.61,218,1500
Kabini,2018-11-20,16.16,2278.44,226,1250
Kabini,2018-11-21,16.09,2278.31,234,1000
Kabini,2018-11-22,16.03,2278.2,212,850
Kabini,2018-11-23,15.96,2278.08,198,900
Kabini,2018-11-24,15.89,2277.95,232,996
Kabini,2018-11-25,15.87,2277.92,929,1050
Kabini,2018-11-26,15.8,2277.79,289,1050
Kabini,2018-11-27,15.71,2277.62,233,1250
Kabini,2018-11-28,15.6,2277.43,205,1350
Kabini,2018-11-29,15.49,2277.23,191,1400
Kabini,2018-11-30,15.44,2277.13,181,750
Kabini,2018-12-01,15.37,2277.0,188,950
Kabini,2018-12-02,15.33,2276.93,199,575
Kabini,2018-12-03,15,2276.87,188,500
Kabini,2018-12-04,15,2276.84,178,300
Kabini,2018-12-05,15,2276.84,218,150
Kabini,2018-12-06,15,2276.87,408,150
Kabini,2018-12-07,15,2276.9,408,150
Kabini,2018-12-08,15,2276.9,218,150
Kabini,2018-12-09,15,2276.87,178,300
Kabini,2018-12-10,15.29,2276.87,218,150
Kabini,2018-12-11,15.28,2276.84,178,300
Kabini,2018-12-12,15.25,2276.79,201,450
Kabini,2018-12-13,15.18,2276.67,207,900
Kabini,2018-12-14,15.1,2276.51,204,1150
Kabini,2018-12-15,15.06,2276.44,174,550
Kabini,2018-12-16,15.04,2276.41,178,300
Kabini,2018-12-17,15.03,2276.39,191,250
Kabini,2018-12-18,15.02,2276.36,178,300
Kabini,2018-12-19,14.99,2276.31,201,450
Kabini,2018-12-20,14.95,2276.25,188,500
Kabini,2018-12-21,14.93,2276.21,189,375
Kabini,2018-12-22,14.93,2276.2,204,200
Kabini,2018-12-23,14.94,2276.22,195,0
Kabini,2018-12-24,14.95,2276.24,194,0
Kabini,2018-12-25,14.96,2276.26,195,0
Kabini,2018-12-26,15.03,2276.39,892,0
Kabini,2018-12-27,15.05,2276.42,258,0
Kabini,2018-12-28,15.06,2276.44,195,0
Kabini,2018-12-29,15.07,2276.46,194,0
Kabini,2018-12-30,15.08,2276.48,195,0
Kabini,2018-12-31,15.09,2276.5,194,0
Kabini,2019-01-01,15.1,2276.52,195,0
Kabini,2019-01-02,15.12,2276.55,258,0
Kabini,2019-01-03,15.13,2276.57,195,0
Kabini,2019-01-04,15.14,2276.59,194,0
Kabini,2019-01-05,15.16,2276.62,258,0
Kabini,2019-01-06,15.15,2276.6,222,281
Kabini,2019-01-07,15.11,2276.54,188,500
Kabini,2019-01-08,15.09,2276.49,251,500
Kabini,2019-01-09,15.05,2276.43,187,500
Kabini,2019-01-10,15.02,2276.37,188,500
Kabini,2019-01-11,15.0,2276.33,189,375
Kabini,2019-01-12,14.99,2276.31,191,250
Kabini,2019-01-13,14.98,2276.29,190,250
Kabini,2019-01-14,14.97,2276.28,204,200
Kabini,2019-01-15,14.97,2276.27,205,200
Kabini,2019-01-16,14.96,2276.26,204,200
Kabini,2019-01-17,14.94,2276.22,164,350
Kabini,2019-01-18,14.91,2276.16,187,500
Kabini,2019-01-19,14.87,2276.1,188,500
Kabini,2019-01-20,14.84,2276.04,187,500
Kabini,2019-01-21,14.81,2275.98,188,500
Kabini,2019-01-22,14.77,2275.92,190,500
Kabini,2019-01-23,14.74,2275.86,191,500
Kabini,2019-01-24,14.71,2275.8,191,500
Kabini,2019-01-25,14.7,2275.79,191,187
Kabini,2019-01-26,14.71,2275.81,193,0
Kabini,2019-01-27,14.73,2275.83,194,0
Kabini,2019-01-28,14.73,2275.84,205,75
Kabini,2019-02-01,14.65,2275.69,191,500
Kabini,2019-02-02,14.62,2275.63,198,500
Kabini,2019-02-03,14.58,2275.57,197,500
Kabini,2019-02-04,14.55,2275.51,198,500
Kabini,2019-01-29,14.73,2275.84,194,125
Kabini,2019-01-30,14.71,2275.81,176,297
Kabini,2019-01-31,14.68,2275.75,190,500
Kabini,2019-02-05,14.51,2275.44,135,500
Kabini,2019-02-06,14.49,2275.4,156,333
Kabini,2019-02-07,14.48,2275.37,136,250
Kabini,2019-02-08,14.46,2275.34,137,250
Kabini,2019-02-09,14.44,2275.31,136,250
Kabini,2019-02-10,14.42,2275.26,135,375
Kabini,2019-02-11,14.38,2275.19,134,500
Kabini,2019-02-12,14.34,2275.12,135,500
Kabini,2019-02-13,14.3,2275.05,134,500
Kabini,2019-02-14,14.26,2274.98,136,500
Kabini,2019-02-15,14.23,2274.91,138,500
Kabini,2019-02-16,14.17,2274.81,151,700
Kabini,2019-02-17,14.05,2274.58,140,1500
Kabini,2019-02-18,13.94,2274.38,108,1281
Kabini,2019-02-19,13.93,2274.35,136,250
Kabini,2019-02-20,13.89,2274.28,137,500
Kabini,2019-02-21,13.84,2274.2,75,500
Kabini,2019-02-22,13.8,2274.12,74,500
Kabini,2019-02-23,13.76,2274.04,75,500
Kabini,2019-02-24,13.7,2273.93,91,700
Kabini,2019-02-25,13.64,2273.82,93,700
Kabini,2019-02-26,13.57,2273.69,70,800
Kabini,2019-02-27,13.5,2273.56,69,800
Kabini,2019-02-28,13.43,2273.43,53,783
Kabini,2019-03-01,13.36,2273.3,45,775
Kabini,2019-03-02,13.28,2273.15,37,833
Kabini,2019-03-03,13.2,2272.99,29,900
Kabini,2019-03-04,13.11,2272.83,49,900
Kabini,2019-03-05,13.04,2272.68,34,825
Kabini,2019-03-06,12.96,2272.54,69,800
Kabini,2019-03-07,12.89,2272.4,68,800
Kabini,2019-03-08,12.82,2272.26,67,800
Kabini,2019-03-09,12.74,2272.12,66,800
Kabini,2019-03-10,12.67,2271.98,69,800
Kabini,2019-03-11,12.6,2271.83,33,800
Kabini,2019-03-12,12.52,2271.68,32,800
Kabini,2019-03-13,12.44,2271.53,33,800
Kabini,2019-03-14,12.37,2271.38,32,800
Kabini,2019-03-15,12.29,2271.23,31,800
Kabini,2019-03-16,12.2,2271.05,55,1000
Kabini,2019-03-17,12.2,2270.89,45,858
Kabini,2019-03-18,12.05,2270.74,50,800
Kabini,2019-03-19,11.97,2270.59,51,800
Kabini,2019-03-20,11.9,2270.44,49,800
Kabini,2019-03-21,11.75,2270.13,51,1717
Kabini,2019-03-22,11.59,2269.8,47,1800
Kabini,2019-03-23,11.43,2269.47,63,1800
Kabini,2019-03-24,11.31,2269.23,64,1300
Kabini,2019-03-25,11.15,2268.89,68,1850
Kabini,2019-03-26,10.98,2268.54,40,1850
Kabini,2019-03-27,10.82,2268.19,39,2300
Kabini,2019-03-28,10.65,2267.84,55,1850
Kabini,2019-03-29,10.49,2267.49,50,1825
Kabini,2019-03-30,10.33,2267.14,49,1825
Kabini,2019-03-31,10.21,2266.88,47,1325
Kabini,2019-04-01,10.13,2266.71,35,825
Kabini,2019-04-02,10.06,2266.54,42,800
Kabini,2019-04-03,9.99,2266.39,46,700
Kabini,2019-04-04,9.92,2266.23,44,750
Kabini,2019-04-05,9.84,2266.07,43,750
Kabini,2019-04-06,9.78,2265.93,30,625
Kabini,2019-04-07,9.74,2265.84,67,400
Kabini,2019-04-08,9.7,2265.75,66,400
Kabini,2019-04-09,9.64,2265.61,61,650
Kabini,2019-04-10,9.48,2265.26,50,1717
Kabini,2019-04-11,9.33,2264.91,39,1700
Kabini,2019-04-12,9.17,2264.54,56,1800
Kabini,2019-04-13,9.01,2264.17,55,1800
Kabini,2019-04-14,8.84,2263.79,28,1800
Kabini,2019-04-15,8.68,2263.41,48,1800
Kabini,2019-04-16,8.52,2263.03,46,1800
Kabini,2019-04-17,8.36,2262.64,60,1800
Kabini,2019-04-18,8.2,2262.26,112,1800
Kabini,2019-04-19,8.1,2262.01,228,1300
Kabini,2019-04-20,8.12,2262.05,1106,800
Kabini,2019-04-21,8.11,2262.04,869,800
Kabini,2019-04-22,8.1,2262.0,726,800
Kabini,2019-04-23,8.07,2261.94,644,800
Kabini,2019-04-24,8.05,2261.88,643,800
Kabini,2019-04-25,8.03,2261.82,642,800
Kabini,2019-04-26,8.0,2261.75,597,800
Kabini,2019-04-27,7.97,2261.67,552,800
Kabini,2019-04-28,7.93,2261.58,556,850
Kabini,2019-04-29,7.89,2261.47,515,900
Kabini,2019-04-30,7.9,2261.49,1104,900
Kabini,2019-05-01,7.88,2261.45,832,900
Kabini,2019-05-02,7.87,2261.42,586,600
Kabini,2019-05-03,7.86,2261.39,486,500
Kabini,2019-05-04,7.83,2261.31,459,700
Kabini,2019-05-05,7.79,2261.23,458,700
Kabini,2019-05-06,7.76,2261.14,413,700
Kabini,2019-05-07,7.67,2260.9,682,1616
Kabini,2019-05-08,7.57,2260.64,669,1700
Kabini,2019-05-09,7.55,2260.6,1642,1700
Kabini,2019-05-10,7.53,2260.54,1553,1700
Kabini,2019-05-11,7.5,2260.46,1464,1700
Kabini,2019-05-12,7.5,2260.46,1818,1700
Kabini,2019-05-13,7.44,2260.3,1110,1700
Kabini,2019-05-14,7.5,2260.46,1454,1700
Kabini,2019-05-15,7.31,2259.97,993,1800
Kabini,2019-05-16,7.25,2259.81,237,800
Kabini,2019-05-17,7.22,2259.71,491,800
Kabini,2019-05-18,7.19,2259.63,575,800
Kabini,2019-05-19,7.16,2259.55,574,800
Kabini,2019-05-20,7.12,2259.45,490,800
Kabini,2019-05-21,7.1,2259.38,617,800
Kabini,2019-05-22,7.08,2259.32,659,800
Kabini,2019-05-23,7.05,2259.25,616,800
Kabini,2019-05-24,7.01,2259.15,705,1017
Kabini,2019-05-25,6.97,2259.02,653,1092
Kabini,2019-05-26,6.89,2258.82,486,1200
Kabini,2019-05-27,6.84,2258.67,471,900
Kabini,2019-05-28,6.78,2258.5,291,900
Kabini,2019-05-29,6.72,2258.32,248,900
Kabini,2019-05-30,6.65,2258.14,198,850
Kabini,2019-05-31,6.59,2257.96,155,800
Kabini,2019-06-01,6.53,2257.8,261,800
Kabini,2019-06-02,6.48,2257.64,231,800
Kabini,2019-06-03,6.41,2257.45,109,800
Kabini,2019-06-04,6.34,2257.25,68,1600
Kabini,2019-06-05,6.28,2257.05,67,800
Kabini,2019-06-06,6.21,2256.86,98,775
Kabini,2019-06-07,6.17,2256.74,304,700
Kabini,2019-06-08,6.13,2256.64,383,700
Kabini,2019-06-09,6.08,2256.48,146,700
Kabini,2019-06-10,6.02,2256.31,106,775
Kabini,2019-06-11,5.96,2256.14,105,700
Kabini,2019-06-12,6.95,2258.98,146,700
Kabini,2019-06-13,5.95,2256.1,1247,700
Kabini,2019-06-14,6.0,2256.26,1407,700
Kabini,2019-06-15,6.06,2256.44,1486,700
Kabini,2019-06-16,6.12,2256.6,1408,700
Kabini,2019-06-17,6.14,2256.66,1013,700
Kabini,2019-06-18,6.11,2256.56,382,700
Kabini,2019-06-19,6.1,2256.53,658,700
Kabini,2019-06-20,6.08,2256.49,552,633
Kabini,2019-06-21,6.08,2256.49,677,600
Kabini,2019-06-22,6.07,2256.46,558,600
Kabini,2019-06-23,6.12,2256.59,1189,600
Kabini,2019-06-24,6.19,2256.79,1466,600
Kabini,2019-06-25,6.28,2257.05,1708,600
Kabini,2019-06-26,6.33,2257.22,1366,600
Kabini,2019-06-27,6.39,2257.38,1326,600
Kabini,2019-06-28,6.42,2257.48,1083,600
Kabini,2019-06-29,6.42,2257.48,588,510
Kabini,2019-06-30,6.42,2257.47,538,500
Kabini,2019-07-01,6.43,2257.51,740,500
Kabini,2019-07-02,6.5,2257.69,1294,500
Kabini,2019-07-03,6.51,2257.72,687,500
Kabini,2019-07-04,6.59,2257.97,1577,500
Kabini,2019-07-05,6.73,2258.36,2169,500
Kabini,2019-07-06,7.05,2259.25,4261,500
Kabini,2019-07-07,8.08,2261.97,12551,500
Kabini,2019-07-08,8.91,2263.94,10102,500
Kabini,2019-07-09,9.37,2265.01,5984,500
Kabini,2019-07-10,9.71,2265.78,4533,500
Kabini,2019-07-11,10.2,2266.85,6161,500
Kabini,2019-07-12,10.51,2267.52,4157,500
Kabini,2019-07-13,10.73,2268.01,3213,500
Kabini,2019-07-14,10.87,2268.31,2227,500
Kabini,2019-07-15,10.96,2268.5,1626,500
Kabini,2019-07-18,11.27,2269.14,1644,500
Kabini,2019-07-19,11.33,2269.27,1315,500
Kabini,2019-07-20,11.59,2269.8,5048,2000
Kabini,2019-07-21,11.93,2270.5,7524,3458
Kabini,2019-07-22,12.27,2271.19,8876,4813
Kabini,2019-07-16,11.09,2268.76,2009,500
Kabini,2019-07-17,11.18,2268.95,1627,500
Kabini,2019-07-23,12.74,2272.11,10498,5000
Kabini,2019-07-24,13.22,2273.03,10656,5000
Kabini,2019-07-25,13.33,2273.23,6335,5000
Kabini,2019-07-26,13.29,2273.16,6165,6500
Kabini,2019-07-27,13.33,2273.24,7593,7000
Kabini,2019-07-28,13.34,2273.26,5555,5333
Kabini,2019-07-29,13.2,2273.0,3490,5000
